,index,Unnamed: 0,Solute,Solvent,SoluteSMILES,SolventSMILES,DeltaGsolv
1465,2228,2881,4-chloroaniline,methanol,C1=CC(=CC=C1N)Cl,CO,-75.5
1466,2206,2857,cyclopropanecarboxylicacid,methanol,C1CC1C(=O)O,CO,-71.7
1467,1396,1718,p-dibromobenzene,octanol,C1=CC(=CC=C1Br)Br,CCCCCCCCO,-7.47
1468,1536,1919,n-octane,propanol,CCCCCCCC,CCCO,-4.39
1469,1767,2210,"2,6-dimethylpyridine",water,CC1=NC(=CC=C1)C,O,-4.6
1470,2066,2676,phenol,acetonitrile,C1=CC=C(C=C1)O,CC#N,-55.1
1471,1549,1932,nitromethane,pyridine,C[N+](=O)[O-],C1=CC=NC=C1,-5.11
1472,1328,1642,2-hexanone,octanol,CCCCC(=O)C,CCCCCCCCO,-5.02
1473,1845,2293,methylamine,water,CN,O,-4.56
1474,2044,2652,trichloroacetamide,octanol-water,C(=O)(C(Cl)(Cl)Cl)N,CCCCCCCCO.O,-1.41
1475,1425,1750,3-bromopropene,octanol,C=CCBr,CCCCCCCCO,-3.3
1476,1464,1804,pentachloronitrobenzene,octanol,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],CCCCCCCCO,-11.55
1477,1555,1965,ethylacetate,tetrachloroethene,CCOC(=O)C,C(=C(Cl)Cl)(Cl)Cl,-4.22
1478,1951,2538,phenylurea,chloroform-water,C1=CC=C(C=C1)NC(=O)N,C(Cl)(Cl)Cl.O,0.86
1479,1250,1556,"3,3-dimethylbutanone",octane,CC(=O)C(C)(C)C,CCCCCCCC,-4.21
1480,1699,2132,methanol,water,CO,O,-5.11
1481,1252,1560,ethylacetate,octane,CCOC(=O)C,CCCCCCCC,-3.48
1482,2297,2965,dimethylsulfoxide,water,CS(=O)C,O,-67.7
1483,2195,2837,3-cyanobenzoicacid,methanol,C1=CC(=CC(=C1)C(=O)O)C#N,CO,-59.0
1484,1236,1542,ethanol,octane,CCO,CCCCCCCC,-2.15
1485,885,1137,methylformate,hexadecane,COC=O,CCCCCCCCCCCCCCCC,-1.99
1486,79,114,ammonia,benzene,N,C1=CC=CC=C1,-1.12
1487,1172,1471,2-butanone,methylformamide,CCC(=O)C,CNC=O,-4.34
1488,814,1063,n-hexadecane,hexadecane,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,-10.52
1489,1756,2199,"N,N'-dimethylpiperazine",water,CN1CCN(CC1)C,O,-7.58
1490,671,901,n-octane,ethoxybenzene,CCCCCCCC,CCOC1=CC=CC=C1,-4.75
1491,2071,2683,"2,4,6-trimethylbenzoicacid",acetonitrile,CC1=CC(=C(C(=C1)C)C(=O)O)C,CC#N,-54.4
1492,1917,2442,acetylsalicylicacid,water,CC(=O)OC1=CC=CC=C1C(=O)O,O,-9.94
1493,57,86,propanoicacid,benzene,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,C1=CC=CC=C1,-4.75
1494,133,174,aniline,bromobenzene,C1=CC=C(C=C1)N,C1=CC=C(C=C1)Br,-6.66
1495,1140,1427,butylamine,isopropylbenzene,CCCCN,CC(C)C1=CC=CC=C1,-4.06
1496,933,1193,2-chloropropane,hexadecane,CC(C)Cl,CCCCCCCCCCCCCCCC,-2.69
1497,928,1188,chloroform,hexadecane,C(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC,-3.38
1498,823,1072,methylcyclohexane,hexadecane,CC1CCCCC1,CCCCCCCCCCCCCCCC,-4.43
1499,1432,1767,N-methylformamide,octanol,CNC=O,CCCCCCCCO,-6.97
1500,2132,2758,4-nitrophenol,dimethylsulfoxide,C1=CC(=CC=C1[N+](=O)[O-])O,CS(=O)C,-45.4
1501,1531,1905,propylacetate,perfluorobenzene,CCCCC(=O)O,C1(=C(C(=C(C(=C1F)F)F)F)F)F,-5.06
1502,1214,1515,"3,3-dimethylbutanone",nonane,CC(=O)C(C)(C)C,CCCCCCCCC,-4.19
1503,504,669,2-heptanone,decane,CCCCCC(=O)C,CCCCCCCCCC,-5.18
1504,2337,3008,1-aminonaphthalene,water,C1=CC=C2C(=C1)C=CC=C2N,O,-67.4
1505,347,494,fluorotrichloromethane,chloroform,C(F)(Cl)(Cl)Cl,C(Cl)(Cl)Cl,-2.62
1506,386,537,t-butanol,cyclohexane,CC(C)(C)O,C1CCCCC1,-2.93
1507,1024,1304,1-nitrobutane,hexane,CCCC[N+](=O)[O-],CCCCCC,-4.64
1508,1384,1706,chlorobenzene,octanol,C1=CC=C(C=C1)Cl,CCCCCCCCO,-5.0
1509,894,1152,trimethylamine,hexadecane,CN(C)C,CCCCCCCCCCCCCCCC,-2.21
1510,828,1078,1-hexene,hexadecane,CCCCC=C,CCCCCCCCCCCCCCCC,-3.51
1511,2305,2975,2-chlorophenol,water,C1=CC=C(C(=C1)O)Cl,O,-66.1
1512,475,640,aniline,decalin,C1=CC=C(C=C1)N,C1CCC2CCCCC2C1,-5.78
1513,1683,2116,1-pentene,water,CCCC=C,O,1.66
1514,2014,2618,"1,2-benzodithiole-3-thione",octanol-water,C1=CC=C2C(=C1)C(=S)SS2,CCCCCCCCO.O,-4.87
1515,2008,2608,isoquinoline,octanol-water,C1=CC=C2C=NC=CC2=C1,CCCCCCCCO.O,-2.84
1516,1983,2579,3-trifluoromethylacetanilide,octanol-water,CC(=O)NC1=CC=CC(=C1)C(F)(F)F,CCCCCCCCO.O,-3.25
1517,1909,2383,imidazole,water,C1=CN=CN1,O,-9.81
1518,652,882,2-butanone,dimethylsulfoxide,CCC(=O)C,CS(=O)C,-4.23
1519,172,218,ethylamine,butanol,CCN,CCCCO,-4.5
1520,1474,1816,tolfenamicacid,octanol,CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,CCCCCCCCO,-13.76
1521,1149,1448,2-heptanone,mesitylene,CCCCCC(=O)C,CC1=CC(=CC(=C1)C)C,-5.99
1522,38,66,methanol,benzene,CO,C1=CC=CC=C1,-2.58
1523,1554,1962,acetone,tetrachloroethene,CC(=O)C,C(=C(Cl)Cl)(Cl)Cl,-3.09
1524,713,945,2-hexanone,ethylbenzene,CCCCC(=O)C,CCC1=CC=CC=C1,-5.49
1525,90,128,nitromethane,benzene,C[N+](=O)[O-],C1=CC=CC=C1,-4.5
1526,166,210,1-butanol,butanol,CCCCO,CCCCO,-6.03
1527,1205,1506,1-butanol,nonane,CCCCO,CCCCCCCCC,-3.77
1528,875,1125,3-pentanone,hexadecane,CCC(=O)CC,CCCCCCCCCCCCCCCC,-3.83
1529,1846,2294,hydrazine,water,NN,O,-6.26
1530,2170,2803,pyrazole,dimethylsulfoxide,C1=CNN=C1,CS(=O)C,-54.2
1531,2304,2974,"1,1,1,3,3,3-hexafluoropropan-2-ol",water,C(C(F)(F)F)(C(F)(F)F)O,O,-65.5
1532,1093,1376,1-butene,isooctane,CCC=C,CC(C)CC(C)(C)C,-2.26
1533,1155,1454,2-butanone,methoxyethanol,CCC(=O)C,COCCO,-4.28
1534,1324,1638,2-butanone,octanol,CCC(=O)C,CCCCCCCCO,-3.78
1535,1861,2313,octafluoropropane,water,C(C(F)(F)F)(C(F)(F)F)(F)F,O,4.28
1536,1350,1670,3-methylpyridine,octanol,CC1=CN=CC=C1,CCCCCCCCO,-6.4
1537,510,680,butylamine,decane,CCCCN,CCCCCCCCCC,-3.55
1538,1680,2113,2-methylpropene,water,CC(=C)C,O,1.16
1539,499,664,acetone,decane,CC(=O)C,CCCCCCCCCC,-2.47
1540,2021,2625,propyltrimethylsilane,octanol-water,CCC[Si](C)(C)C,CCCCCCCCO.O,-5.22
1541,1388,1710,dibromomethane,octanol,C(Br)Br,CCCCCCCCO,-4.18
1542,1519,1892,diethylamine,pentanol,CCNCC,CCCCCO,-5.3
1543,1671,2103,"2,4-dimethylpentane",water,CC(C)CC(C)C,O,2.88
1544,338,484,acetamide,chloroform,CC(=O)N,C(Cl)(Cl)Cl,-7.05
1545,2149,2779,3-aminopyridine,dimethylsulfoxide,C1=CC(=CN=C1)N,CS(=O)C,-51.5
1546,1188,1489,n-octane,nitroethane,CCCCCCCC,CC[N+](=O)[O-],-3.89
1547,28,56,anisole,anisole,COC1=CC=CC=C1,COC1=CC=CC=C1,-6.33
1548,1540,1923,"1,4-dioxane",propanol,C1COCCO1,CCCO,-4.61
1549,1217,1520,propylacetate,nonane,CCCCC(=O)O,CCCCCCCCC,-4.07
1550,1811,2256,bromomethane,water,CBr,O,-0.82
1551,794,1042,iodobenzene,heptane,C1=CC=C(C=C1)I,CCCCCCC,-6.27
1552,945,1205,2-bromopropane,hexadecane,CC(C)Br,CCCCCCCCCCCCCCCC,-3.26
1553,2018,2622,4-trimethylsilylphenol,octanol-water,C[Si](C)(C)C1=CC=C(C=C1)O,CCCCCCCCO.O,-5.22
1554,169,214,propanoicacid,butanol,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,CCCCO,-7.17
1555,1920,2445,6-chlorouracil,water,C1=C(NC(=O)NC1=O)Cl,O,-15.83
1556,1676,2108,methylcyclohexane,water,CC1CCCCC1,O,1.71
1557,1197,1498,ethanol,nitromethane,CCO,C[N+](=O)[O-],-4.16
1558,1542,1925,nitromethane,propanol,C[N+](=O)[O-],CCCO,-4.04
1559,1253,1561,propylacetate,octane,CCCCC(=O)O,CCCCCCCC,-4.09
1560,1911,2388,isobutylnitrate,water,CC(C)CO[N+](=O)[O-],O,-1.9
1561,912,1171,2-nitropropane,hexadecane,CC(C)[N+](=O)[O-],CCCCCCCCCCCCCCCC,-3.47
1562,491,656,1-propanol,decane,CCCO,CCCCCCCCCC,-2.76
1563,953,1213,"2,2,2-trifluoroethanol",hexadecane,C(C(F)(F)F)O,CCCCCCCCCCCCCCCC,-1.67
1564,1097,1380,m-xylene,isooctane,CC1=CC(=CC=C1)C,CC(C)CC(C)(C)C,-5.12
1565,1032,1312,bromobenzene,hexane,C1=CC=C(C=C1)Br,CCCCCC,-5.66
1566,587,814,chlorobenzene,diethylether,C1=CC=C(C=C1)Cl,CCOCC,-5.42
1567,750,992,1-heptanol,heptane,CCCCCCCO,CCCCCCC,-5.6
1568,657,887,1-butanol,dodecane,CCCCO,CCCCCCCCCCCC,-3.47
1569,234,367,1-propanol,chlorobenzene,CCCO,C1=CC=C(C=C1)Cl,-3.82
1570,732,974,n-heptane,heptane,CCCCCCC,CCCCCCC,-4.65
1571,2358,3029,4-nitroaniline,water,C1=CC(=CC=C1N)[N+](=O)[O-],O,-75.9
1572,1186,1487,nitromethane,nitrobenzene,C[N+](=O)[O-],C1=CC=C(C=C1)[N+](=O)[O-],-4.9
1573,1156,1455,nitromethane,methoxyethanol,C[N+](=O)[O-],COCCO,-5.06
1574,2013,2617,"5-phenyl-1,2-dithiol-3-thione",octanol-water,C1=CC=C(C=C1)C2=CC(=S)SS2,CCCCCCCCO.O,-5.01
1575,1954,2542,chloroacetamide,chloroform-water,C(C(=O)N)Cl,C(Cl)(Cl)Cl.O,1.31
1576,2136,2762,thiophenol,dimethylsulfoxide,C1=CC=C(C=C1)S,CS(=O)C,-53.8
1577,934,1194,3-chloropropene,hexadecane,C=CCCl,CCCCCCCCCCCCCCCC,-2.88
1578,1209,1510,o-cresol,nonane,CC1=CC=CC=C1O,CCCCCCCCC,-6.2
1579,1065,1346,p-cresol,iodobenzene,CC1=CC=C(C=C1)O,C1=CC=C(C=C1)I,-7.01
1580,1716,2149,"1,4-dioxane",water,C1COCCO1,O,-5.05
1581,108,146,formaldehyde,benzylalcohol,C=O,C1=CC=C(C=C1)CO,-3.48
1582,1062,1343,1-hexanol,iodobenzene,CCCCCCO,C1=CC=C(C=C1)I,-5.71
1583,568,793,propanoicacid,diethylether,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,CCOCC,-6.75
1584,1167,1466,nitromethane,methylenechloride,C[N+](=O)[O-],C(Cl)Cl,-5.05
1585,1174,1473,N-methylformamide,methylformamide,CNC=O,CNC=O,-8.27
1586,1588,2006,"1,4-dioxane",toluene,C1COCCO1,CC1=CC=CC=C1,-4.91
1587,1507,1878,ethylbenzene,pentanol,CCC1=CC=CC=C1,CCCCCO,-4.48
1588,1492,1858,1-heptanol,pentane,CCCCCCCO,CCCCC,-5.62
1589,890,1148,ethyloctadecanoate,hexadecane,CCCCCCCCCCCCCCCCCC(=O)OCC,CCCCCCCCCCCCCCCC,-13.69
1590,947,1207,1-bromopentane,hexadecane,CCCCCBr,CCCCCCCCCCCCCCCC,-4.93
1591,1048,1328,p-cresol,hexanol,CC1=CC=C(C=C1)O,CCCCCCO,-9.21
1592,1847,2295,2-ethylpyrazine,water,CCC1=NC=CN=C1,O,-5.51
1593,1876,2332,"3,5-dibromo-4-hydroxybenzonitrile",water,C1=C(C=C(C(=C1Br)O)Br)C#N,O,-9.0
1594,2292,2959,acetamide,water,CC(=O)N,O,-80.2
1595,884,1136,hexanoicacid,hexadecane,C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl,CCCCCCCCCCCCCCCC,-5.35
1596,143,184,bromoethane,bromoethane,CCBr,CCBr,-3.67
1597,2322,2992,diethylamine,water,CCNCC,O,-63.4
1598,2073,2687,2-nitrobenzoicacid,acetonitrile,C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],CC#N,-51.9
1599,850,1100,cyclopentanol,hexadecane,C1CCC(C1)O,CCCCCCCCCCCCCCCC,-4.42
1600,1587,2005,1-heptanol,toluene,CCCCCCCO,CC1=CC=CC=C1,-6.75
1601,1407,1730,water,octanol,O,CCCCCCCCO,-4.43
1602,734,976,toluene,heptane,CC1=CC=CC=C1,CCCCCCC,-4.78
1603,717,951,propylacetate,ethylbenzene,CCCCC(=O)O,CCC1=CC=CC=C1,-4.95
1604,2245,2899,isopropanol,water,CC(C)O,O,-76.0
1605,454,612,iodobenzene,cyclohexane,C1=CC=C(C=C1)I,C1CCCCC1,-6.26
1606,264,401,n-octane,chloroform,CCCCCCCC,C(Cl)(Cl)Cl,-5.25
1607,75,110,nitrobenzene,benzene,C1=CC=C(C=C1)[N+](=O)[O-],C1=CC=CC=C1,-7.6
1608,1256,1567,propylamine,octane,CCCN,CCCCCCCC,-3.0
1609,444,602,fluorotrichloromethane,cyclohexane,C(F)(Cl)(Cl)Cl,C1CCCCC1,-2.63
1610,395,546,diethylether,cyclohexane,CCOCC,C1CCCCC1,-3.03
1611,1967,2560,chloroacetamide,diethylether-water,C(C(=O)N)Cl,CCOCC.O,1.4
1612,176,222,hydrogenperoxide,butanol,OO,CCCCO,-7.94
1613,1042,1322,toluene,hexanol,CC1=CC=CC=C1,CCCCCCO,-4.27
1614,2210,2862,p-cresol,methanol,CC1=CC=C(C=C1)O,CO,-70.2
1615,1915,2439,"1,4,5,8-tetraminoanthraquinone",water,C1=CC(=C2C(=C1N)C(=O)C3=C(C=CC(=C3C2=O)N)N)N,O,-8.9
1616,1365,1686,diethylsulfide,octanol,CCSCC,CCCCCCCCO,-4.09
1617,1887,2355,benzamide,water,C1=CC=C(C=C1)C(=O)N,O,-10.9
1618,595,823,acetamide,diethylether,CC(=O)N,CCOCC,-6.16
1619,61,93,propylacetate,benzene,CCCCC(=O)O,C1=CC=CC=C1,-5.21
1620,1296,1608,anthracene,octanol,C1=CC=C2C=C3C=CC=CC3=CC2=C1,CCCCCCCCO,-10.47
1621,1821,2266,bromotrifluoromethane,water,C(F)(F)(F)Br,O,1.79
1622,872,1122,2-butanone,hexadecane,CCC(=O)C,CCCCCCCCCCCCCCCC,-3.12
1623,2043,2651,chloroacetamide,octanol-water,C(C(=O)N)Cl,CCCCCCCCO.O,0.72
1624,216,268,butylbenzene,butylbenzene,CCCCC1=CC=CC=C1,CCCCC1=CC=CC=C1,-6.86
1625,278,415,t-butanol,chloroform,CC(C)(C)O,C(Cl)(Cl)Cl,-4.48
1626,1548,1931,pyridine,pyridine,C1=CC=NC=C1,C1=CC=NC=C1,-5.47
1627,1718,2153,"1,2-dimethoxyethane",water,COCCOC,O,-4.84
1628,1392,1714,2-bromopropane,octanol,CC(C)Br,CCCCCCCCO,-3.4
1629,1803,2248,chloroethene,water,C=CCl,O,-0.59
1630,36,64,benzene,benzene,C1=CC=CC=C1,C1=CC=CC=C1,-4.55
1631,2204,2853,butanoicacid,methanol,C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,CO,-71.4
1632,1213,1514,2-hexanone,nonane,CCCCC(=O)C,CCCCCCCCC,-4.59
1633,662,892,n-dodecane,dodecane,CCCCCCCCCCCC,CCCCCCCCCCCC,-7.83
1634,1934,2464,N-(3-hydroxyphenyl)acetamide,water,CC(=O)NC1=CC(=CC=C1)O,O,-13.93
1635,2318,2988,tert-butylamine,water,CC(C)(C)N,O,-67.3
1636,1980,2576,"2,6-difluoroacetanilide",octanol-water,CC(=O)NC1=C(C=CC=C1F)F,CCCCCCCCO.O,-0.94
1637,977,1242,2-methylaniline,hexadecane,CC1=CC=CC=C1N,CCCCCCCCCCCCCCCC,-6.08
1638,1571,1989,2-hexanone,tetralin,CCCCC(=O)C,C1CCC2=CC=CC=C2C1,-4.64
1639,1122,1405,toluene,isopropanol,CC1=CC=CC=C1,CC(C)O,-4.38
1640,1712,2145,p-cresol,water,CC1=CC=C(C=C1)O,O,-6.14
1641,738,980,naphthalene,heptane,C1=CC=C2C=CC=CC2=C1,CCCCCCC,-7.02
1642,191,239,ethanol,butylacetate,CCO,CCCCCC(=O)[O-],-3.97
1643,919,1178,dimethylsulfide,hexadecane,CSC,CCCCCCCCCCCCCCCC,-3.05
1644,456,614,toluene,cyclohexanone,CC1=CC=CC=C1,C1CCC(=O)CC1,-5.05
1645,1417,1740,methylbenzoate,octanol,COC(=O)C1=CC=CC=C1,CCCCCCCCO,-7.26
1646,675,905,2-butanone,ethoxybenzene,CCC(=O)C,CCOC1=CC=CC=C1,-4.28
1647,760,1002,propanoicacid,heptane,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,CCCCCCC,-4.06
1648,2254,2914,hydrobromicacid,water,C(C(C(=O)O)O)N,O,-63.2
1649,2355,3026,acetophenone,water,CC(=O)C1=CC=CC=C1,O,-64.5
1650,728,964,"1,4-dioxane",fluorobenzene,C1COCCO1,C1=CC=C(C=C1)F,-5.18
1651,2150,2782,4-aminopyridine,dimethylsulfoxide,C1=CN=CC=C1N,CS(=O)C,-51.3
1652,1399,1721,tetrafluoromethane,octanol,C(F)(F)(F)F,CCCCCCCCO,1.5
1653,412,569,diethylamine,cyclohexane,CCNCC,C1CCCCC1,-3.61
1654,1098,1381,ethanol,isooctane,CCO,CC(C)CC(C)(C)C,-2.44
1655,1516,1889,ethylamine,pentanol,CCN,CCCCCO,-4.27
1656,1649,2081,ethylbenzene,undecane,CCC1=CC=CC=C1,CCCCCCCCCCC,-5.44
1657,1524,1897,hydrogenperoxide,pentanol,OO,CCCCCO,-7.46
1658,825,1074,propene,hexadecane,CC=C,CCCCCCCCCCCCCCCC,-1.29
1659,2050,2658,4-fluoroanisole,octanol-water,COC1=CC=C(C=C1)F,CCCCCCCCO.O,-3.08
1660,616,845,propanoicacid,diisopropylether,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,CC(C)OC(C)C,-6.37
1661,114,153,toluene,bromobenzene,CC1=CC=CC=C1,C1=CC=C(C=C1)Br,-5.13
1662,417,574,4-methylpyridine,cyclohexane,CC1=CC=NC=C1,C1CCCCC1,-5.23
1663,2315,2985,methylamine,water,CN,O,-76.4
1664,1625,2050,1-hexanol,tributylphosphate,CCCCCCO,CCCCOP(=O)(OCCCC)OCCCC,-7.68
1665,969,1234,bromotrichloromethane,hexadecane,C(Cl)(Cl)(Cl)Br,CCCCCCCCCCCCCCCC,-4.46
1666,604,832,5-fluorouracil,diethylether,C1=C(C(=O)NC(=O)N1)F,CCOCC,-15.56
1667,2320,2990,allylamine,water,C=CCN,O,-72.0
1668,89,124,"1,1-dimethyl-3-phenylurea",benzene,CN(C)C(=O)NC1=CC=CC=C1,C1=CC=CC=C1,-12.18
1669,848,1098,1-butanol,hexadecane,CCCCO,CCCCCCCCCCCCCCCC,-3.55
1670,726,962,toluene,fluorobenzene,CC1=CC=CC=C1,C1=CC=C(C=C1)F,-5.27
1671,2319,2989,cyclohexanamine,water,C1CCC(CC1)N,O,-68.7
1672,753,995,acetone,heptane,CC(=O)C,CCCCCCC,-2.61
1673,498,663,"1,4-dioxane",decane,C1COCCO1,CCCCCCCCCC,-3.97
1674,1276,1587,cyclopropane,octanol,C1CC1,CCCCCCCCO,-1.6
1675,1325,1639,cyclopentanone,octanol,C1CCC(=O)C1,CCCCCCCCO,-5.01
1676,1630,2057,propylamine,tributylphosphate,CCCN,CCCCOP(=O)(OCCCC)OCCCC,-3.98
1677,11,37,2-butanone,acetophenone,CCC(=O)C,CC(=O)C1=CC=CC=C1,-4.39
1678,396,547,anisole,cyclohexane,COC1=CC=CC=C1,C1CCCCC1,-5.38
1679,284,421,p-cresol,chloroform,CC1=CC=C(C=C1)O,C(Cl)(Cl)Cl,-7.59
1680,2311,2981,diethylether,water,CCOCC,O,-62.2
1681,1066,1347,1-heptanol,iodobenzene,CCCCCCCO,C1=CC=C(C=C1)I,-6.53
1682,1865,2317,1-chloropentane,water,CCCCCCl,O,0.07
1683,1191,1492,"1,4-dioxane",nitroethane,C1COCCO1,CC[N+](=O)[O-],-5.28
1684,1440,1775,urea,octanol,C(=O)(N)N,CCCCCCCCO,-10.93
1685,1600,2023,butylacetate,toluene,CCCCCC(=O)[O-],CC1=CC=CC=C1,-5.57
1686,1858,2310,9-methyladenine,water,CN1C=NC2=C(N=CN=C21)N,O,-13.6
1687,2212,2865,methylamine,methanol,CN,CO,-74.3
1688,2211,2863,phenylaceticacid,methanol,C1=CC(=CC=C1C(C(CO)N)O)[N+](=O)[O-],CO,-69.5
1689,1450,1785,5-trifluoromethyluracil,octanol,C1=C(C(=O)NC(=O)N1)C(F)(F)F,CCCCCCCCO,-15.51
1690,690,922,butanoicacid,ethylacetate,C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,CCOC(=O)C,-7.34
1691,2140,2767,"2,2,2-trifluoroethanol",dimethylsulfoxide,C(C(F)(F)F)O,CS(=O)C,-56.1
1692,1568,1986,acetone,tetralin,CC(=O)C,C1CCC2=CC=CC=C2C1,-2.54
1693,2295,2962,1-propanethiol,water,CCCS,O,-70.5
1694,2283,2949,acetone,water,CC(=O)C,O,-76.2
1695,689,921,propanoicacid,ethylacetate,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,CCOC(=O)C,-6.95
1696,2017,2621,diphenyldiethoxysilane,octanol-water,CCO[Si](C1=CC=CC=C1)(C2=CC=CC=C2)OCC,CCCCCCCCO.O,-6.69
1697,1687,2120,propyne,water,CC#C,O,-0.31
1698,851,1101,1-pentanol,hexadecane,CCCCCO,CCCCCCCCCCCCCCCC,-4.24
1699,1498,1866,propylacetate,pentane,CCCCC(=O)O,CCCCC,-4.21
1700,159,203,n-octane,butanol,CCCCCCCC,CCCCO,-4.45
1701,895,1153,diethylamine,hexadecane,CCNCC,CCCCCCCCCCCCCCCC,-3.27
1702,496,661,p-cresol,decane,CC1=CC=C(C=C1)O,CCCCCCCCCC,-6.0
1703,257,394,aniline,chlorobenzene,C1=CC=C(C=C1)N,C1=CC=C(C=C1)Cl,-6.72
1704,1782,2226,dimethyldisulfide,water,CSSC,O,-1.83
1705,335,481,methylamine,chloroform,CN,C(Cl)(Cl)Cl,-3.17
1706,2299,2968,hydrobromicacid,water,C(C(C(=O)O)O)N,O,-68.3
1707,1039,1319,benzamide,hexane,C1=CC=C(C=C1)C(=O)N,CCCCCC,-7.77
1708,515,685,acetamide,decane,CC(=O)N,CCCCCCCCCC,-2.85
1709,1348,1668,aniline,octanol,C1=CC=C(C=C1)N,CCCCCCCCO,-6.71
1710,1015,1292,ethylacetate,hexane,CCOC(=O)C,CCCCCC,-3.62
1711,768,1016,butylamine,heptane,CCCCN,CCCCCCC,-3.55
1712,2218,2871,4-methylaniline,methanol,CC1=CC=C(C=C1)N,CO,-71.7
1713,441,598,methylbenzoate,cyclohexane,COC(=O)C1=CC=CC=C1,C1CCCCC1,-7.01
1714,2033,2638,tetramethylurea,octanol-water,CN(C)C(=O)N(C)C,CCCCCCCCO.O,-0.26
1715,761,1003,butanoicacid,heptane,C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,CCCCCCC,-5.05
1716,1929,2458,pentachloronitrobenzene,water,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],O,-5.22
1717,1246,1552,acetone,octane,CC(=O)C,CCCCCCCC,-2.46
1718,1203,1504,ethanol,nonane,CCO,CCCCCCCCC,-2.15
1719,2010,2610,"1,2-dithiol-3-thione",octanol-water,C1=CSSC1=S,CCCCCCCCO.O,-2.25
1720,1123,1406,ethanol,isopropanol,CCO,CC(C)O,-4.84
1721,1860,2312,hexafluoroethane,water,C(C(F)(F)F)(F)(F)F,O,3.94
1722,1781,2225,dimethylsulfide,water,CSC,O,-1.54
1723,521,691,m-cresol,decanol,CC1=CC(=CC=C1)O,CCCCCCCCCCO,-8.01
1724,1785,2229,thioanisole,water,CSC1=CC=CC=C1,O,-2.73
1725,22,50,nitromethane,aniline,C[N+](=O)[O-],C1=CC=C(C=C1)N,-5.11
1726,356,504,hydrogenperoxide,chloroform,OO,C(Cl)(Cl)Cl,-4.7
1727,2251,2908,water,water,O,O,-86.9
1728,1277,1588,cyclopentane,octanol,C1CCCC1,CCCCCCCCO,-2.65
1729,1312,1624,dimethylether,octanol,COC,CCCCCCCCO,-2.06
1730,1635,2062,toluene,triethylamine,CC1=CC=CC=C1,CCN(CC)CC,-4.98
1731,550,774,1-propanol,diethylether,CCCO,CCOCC,-4.9
1732,340,486,isopropylether,chloroform,CC(C)OC(C)C,C(Cl)(Cl)Cl,-3.78
1733,431,588,trichloroethene,cyclohexane,C(=C(Cl)Cl)Cl,C1CCCCC1,-4.29
1734,473,636,butylacetate,decalin,CCCCCC(=O)[O-],C1CCC2CCCCC2C1,-4.71
1735,217,269,n-octane,carbondisulfide,CCCCCCCC,C(=S)=S,-5.68
1736,911,1170,1-nitropropane,hexadecane,CCC[N+](=O)[O-],CCCCCCCCCCCCCCCC,-3.95
1737,1227,1533,ethylamine,nonanol,CCN,CCCCCCCCCO,-4.02
1738,2113,2736,n-butanol,acetonitrile,CCCCO,CC#N,-85.2
1739,1011,1285,"3,3-dimethylbutanone",hexane,CC(=O)C(C)(C)C,CCCCCC,-4.34
1740,957,1220,acetamide,hexadecane,CC(=O)N,CCCCCCCCCCCCCCCC,-3.33
1741,1773,2217,2-nitropropane,water,CC(C)[N+](=O)[O-],O,-3.14
1742,93,131,2-methylaniline,benzene,CC1=CC=CC=C1N,C1=CC=CC=C1,-7.37
1743,1008,1282,acetone,hexane,CC(=O)C,CCCCCC,-2.6
1744,1070,1351,propylamine,iodobenzene,CCCN,C1=CC=C(C=C1)I,-3.54
1745,1092,1375,propene,isooctane,CC=C,CC(C)CC(C)(C)C,-1.61
1746,2107,2729,benzylamine,acetonitrile,C1=CC=C(C=C1)CN,CC#N,-78.2
1747,1308,1620,m-cresol,octanol,CC1=CC(=CC=C1)O,CCCCCCCCO,-8.2
1748,696,928,hydrogenperoxide,ethylacetate,OO,CCOC(=O)C,-7.6
1749,1109,1392,acetone,isooctane,CC(=O)C,CC(C)CC(C)(C)C,-2.44
1750,996,1270,methanol,hexane,CO,CCCCCC,-1.49
1751,1458,1796,hexachlorobenzene,octanol,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl,CCCCCCCCO,-10.15
1752,1679,2111,propene,water,CC=C,O,1.27
